time_iso8601,stars_cumulative
2023-05-17 00:00:00+00:00,1
2023-08-24 00:00:00+00:00,2
2023-09-01 00:00:00+00:00,4
2023-09-02 00:00:00+00:00,5
2023-09-14 00:00:00+00:00,6
2023-10-22 00:00:00+00:00,7
2023-11-03 00:00:00+00:00,8
2024-01-25 00:00:00+00:00,9
2024-01-28 00:00:00+00:00,10
2024-01-30 00:00:00+00:00,11
2024-02-06 00:00:00+00:00,12
2024-02-15 00:00:00+00:00,13
2024-02-16 00:00:00+00:00,14
2024-04-03 00:00:00+00:00,15
2024-04-11 00:00:00+00:00,16
2024-04-30 00:00:00+00:00,17
2024-05-07 00:00:00+00:00,19
2024-05-17 00:00:00+00:00,20
2024-06-05 00:00:00+00:00,21
2024-06-17 00:00:00+00:00,22
2024-06-20 00:00:00+00:00,23
2024-06-22 00:00:00+00:00,24
2024-08-01 00:00:00+00:00,25
2024-08-07 00:00:00+00:00,26
2024-09-02 00:00:00+00:00,27
2024-09-03 00:00:00+00:00,29
2024-09-25 00:00:00+00:00,30
2024-09-26 00:00:00+00:00,31
2024-10-04 00:00:00+00:00,32
2024-10-10 00:00:00+00:00,33
2024-10-16 00:00:00+00:00,34
2024-10-21 00:00:00+00:00,35
2024-10-29 00:00:00+00:00,36
2024-11-07 00:00:00+00:00,38
2024-11-08 00:00:00+00:00,39
2024-11-10 00:00:00+00:00,40
2024-11-28 00:00:00+00:00,41
2024-12-03 00:00:00+00:00,42
2024-12-19 00:00:00+00:00,43
2025-02-17 00:00:00+00:00,44
2025-03-01 00:00:00+00:00,45
2025-03-13 00:00:00+00:00,46
